,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek,id_,sum_points,web_name,next_week_points
3460,0,0,6,0,3.9,303,128,2,0,5.0,14.6,2019-11-24T16:30:00Z,77,12,0,0,0,0,13,0,14175,3,3,31.0,2,3775,4541,766,54,True,0,13,303,23,McGoldrick,2
3461,0,0,-1,0,3.2,303,140,1,0,6.4,7.0,2019-12-01T14:00:00Z,72,20,0,0,0,0,14,0,17929,1,1,54.0,2,3543,4919,1376,54,False,0,14,303,25,McGoldrick,1
3462,0,0,1,0,0.8,303,145,0,0,0.9,3.8,2019-12-05T19:30:00Z,18,13,0,0,0,0,15,0,18957,2,0,4.0,1,1074,2488,1414,54,True,0,15,303,26,McGoldrick,2
3463,0,0,6,0,23.7,303,157,1,0,7.1,14.2,2019-12-08T14:00:00Z,82,14,0,0,0,0,16,0,18252,2,1,33.0,2,-751,1359,2110,54,False,0,16,303,28,McGoldrick,5
3464,1,0,15,1,15.1,303,168,0,0,11.1,24.2,2019-12-14T15:00:00Z,89,2,0,0,0,0,17,0,17832,0,2,72.0,5,-570,1629,2199,54,True,0,17,303,33,McGoldrick,0
3465,0,0,3,0,2.5,364,7,2,0,2.1,1.4,2019-08-10T14:00:00Z,74,4,0,0,0,0,1,0,46334,3,0,17.0,2,0,0,0,60,True,0,1,364,2,Gray,1
3466,0,0,4,0,11.3,364,15,0,0,1.3,2.0,2019-08-17T14:00:00Z,7,8,0,0,0,0,2,0,44598,0,1,0.0,1,-6252,2503,8755,60,False,0,2,364,3,Gray,8
3467,0,2,33,0,33.5,364,29,3,1,11.0,35.0,2019-08-24T14:00:00Z,90,19,0,0,0,0,3,0,39078,3,1,41.0,8,-6902,3766,10668,59,True,0,3,364,11,Gray,2
3468,0,0,6,0,1.8,364,38,1,0,0.5,0.0,2019-08-31T14:00:00Z,81,13,0,0,0,0,4,0,49521,1,1,4.0,2,7058,14609,7551,59,False,0,4,364,13,Gray,1
3469,0,0,0,0,0.8,364,49,2,0,0.3,0.0,2019-09-15T15:30:00Z,53,1,0,0,0,0,5,0,46592,2,2,6.0,1,-3617,5453,9070,59,True,0,5,364,14,Gray,1
3470,0,0,3,0,10.3,364,57,1,0,5.5,5.2,2019-09-21T14:00:00Z,13,11,0,0,0,0,6,0,40723,0,8,39.0,1,-6324,1647,7971,59,False,0,6,364,15,Gray,1
3471,0,0,5,0,10.9,364,70,0,0,6.9,7.6,2019-09-28T14:00:00Z,19,20,0,0,0,0,7,0,36537,0,2,50.0,1,-4682,1420,6102,58,False,0,7,364,16,Gray,1
3472,0,0,1,0,12.8,364,79,0,0,2.5,1.6,2019-10-05T14:00:00Z,58,15,0,0,0,0,8,0,34500,0,0,11.0,1,-2389,1235,3624,58,True,0,8,364,17,Gray,0
3473,0,0,0,0,0.0,364,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,17,0,0,0,0,9,0,32100,1,1,0.0,0,-2634,577,3211,57,False,0,9,364,17,Gray,1
3474,0,0,6,0,12.4,364,99,0,0,2.0,5.2,2019-10-26T14:00:00Z,33,3,0,0,0,0,10,0,31552,0,0,2.0,1,-796,797,1593,57,True,0,10,364,18,Gray,2
3475,0,0,6,0,1.1,364,109,2,0,2.2,1.2,2019-11-02T17:30:00Z,90,6,0,0,0,0,11,0,30165,2,1,20.0,2,-1526,596,2122,57,True,0,11,364,20,Gray,5
3476,0,0,24,0,13.3,364,117,0,1,8.9,37.6,2019-11-08T20:00:00Z,59,14,0,0,0,0,12,0,29793,2,0,38.0,5,-572,744,1316,57,False,0,12,364,25,Gray,0
3477,0,0,-3,0,2.1,364,129,1,0,0.2,0.0,2019-11-23T15:00:00Z,55,5,0,0,0,0,13,0,30944,3,0,2.0,0,717,2031,1314,57,True,1,13,364,25,Gray,1
3478,0,0,-1,0,0.3,364,138,2,0,0.3,0.0,2019-11-30T17:30:00Z,23,16,0,0,0,0,14,0,29980,1,2,6.0,1,-964,743,1707,57,False,0,14,364,26,Gray,1
3479,0,0,3,0,0.0,364,143,1,0,0.0,0.0,2019-12-04T19:30:00Z,3,9,0,0,0,0,15,0,29262,0,2,0.0,1,-806,290,1096,57,False,0,15,364,27,Gray,1
3480,0,0,1,0,10.3,364,159,0,0,3.4,5.0,2019-12-07T15:00:00Z,13,7,0,0,0,0,16,0,28615,0,0,19.0,1,-768,370,1138,56,True,0,16,364,28,Gray,1
3481,0,0,2,0,0.2,364,166,1,0,0.3,1.2,2019-12-14T12:30:00Z,15,10,0,0,0,0,17,0,27681,0,2,2.0,1,-1026,259,1285,56,False,0,17,364,29,Gray,0
3482,0,0,0,0,0.0,267,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,7932,1,0,0.0,0,0,0,0,55,True,0,1,267,0,Atsu,0
3483,0,0,0,0,0.0,267,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,14,0,0,0,0,2,0,7986,1,3,0.0,0,-1403,578,1981,55,False,0,2,267,0,Atsu,6
3484,1,0,18,1,31.3,267,28,0,0,5.9,25.4,2019-08-25T15:30:00Z,73,17,0,0,0,0,3,0,5572,1,0,2.0,6,-2420,24,2444,54,False,0,3,267,6,Atsu,2
3485,0,0,13,0,48.2,267,38,1,0,8.2,14.8,2019-08-31T14:00:00Z,81,18,0,0,0,0,4,0,7620,1,1,19.0,2,1335,2265,930,54,True,0,4,267,8,Atsu,5
3486,1,0,15,0,40.9,267,44,3,0,7.4,30.6,2019-09-14T11:30:00Z,90,10,0,0,0,0,5,0,7859,1,3,2.0,5,-2,1087,1089,54,False,0,5,267,13,Atsu,2
3487,0,0,5,1,4.5,267,58,0,0,1.3,2.2,2019-09-21T16:30:00Z,90,4,0,0,0,0,6,0,19434,0,0,6.0,2,9869,11551,1682,54,True,1,6,267,15,Atsu,2
3488,0,0,4,0,7.1,267,66,5,0,2.1,10.2,2019-09-29T15:30:00Z,90,9,0,0,0,0,7,0,17182,0,5,4.0,2,-1621,2432,4053,54,False,0,7,267,17,Atsu,1
3489,0,0,3,0,0.0,267,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,7,12,0,0,0,0,8,0,15430,0,1,0.0,1,-2030,1112,3142,54,True,0,8,267,18,Atsu,1
3490,0,0,3,0,14.5,267,83,0,0,1.9,4.2,2019-10-19T14:00:00Z,7,6,0,0,0,0,9,0,13713,0,1,0.0,1,-1928,470,2398,54,False,0,9,267,19,Atsu,1
3491,0,0,4,0,0.2,267,96,0,0,0.1,1.0,2019-10-27T14:00:00Z,1,20,0,0,0,0,10,0,12890,1,1,0.0,1,-973,360,1333,54,True,0,10,267,20,Atsu,1
3492,0,0,7,0,1.6,267,110,1,0,0.5,3.6,2019-11-02T15:00:00Z,13,19,0,0,0,0,11,0,11684,3,2,0.0,1,-1285,331,1616,54,False,0,11,267,21,Atsu,1
3493,0,0,3,0,0.0,267,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,1,3,0,0,0,0,12,0,11168,1,2,0.0,1,-606,350,956,54,True,0,12,267,22,Atsu,1
3494,0,0,2,0,0.6,267,122,0,0,1.0,0.0,2019-11-25T20:00:00Z,11,2,0,0,0,0,13,0,10559,0,2,10.0,1,-725,314,1039,54,False,0,13,267,23,Atsu,4
3495,1,0,13,0,10.3,267,136,1,0,2.7,17.0,2019-11-30T12:30:00Z,10,11,0,0,0,0,14,0,10063,2,2,0.0,4,-551,123,674,54,True,0,14,267,27,Atsu,1
3496,0,0,2,0,0.3,267,145,0,0,0.5,1.0,2019-12-05T19:30:00Z,9,15,0,0,0,0,15,0,10051,2,0,4.0,1,-74,246,320,54,False,0,15,267,28,Atsu,0
3497,0,0,0,0,0.0,267,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,16,0,0,0,0,16,0,9947,1,2,0.0,0,-172,263,435,54,True,0,16,267,28,Atsu,2
3498,0,0,3,0,13.9,267,162,1,0,1.8,1.6,2019-12-14T15:00:00Z,79,5,0,0,0,0,17,0,9684,0,1,2.0,2,-346,321,667,54,False,0,17,267,30,Atsu,0
3499,0,0,3,0,0.3,381,8,5,0,1.2,5.0,2019-08-10T11:30:00Z,90,11,0,0,0,0,1,0,231395,5,0,7.0,0,0,0,0,45,True,0,1,381,0,Diop,2
3500,0,0,14,0,11.2,381,13,1,0,3.6,20.8,2019-08-17T14:00:00Z,90,4,0,0,0,0,2,0,227989,1,1,4.0,2,-13527,5493,19020,45,False,0,2,381,2,Diop,2
3501,0,0,12,0,0.2,381,29,1,0,2.1,21.0,2019-08-24T14:00:00Z,90,18,0,0,0,0,3,0,214512,3,1,0.0,2,-16300,6184,22484,45,False,0,3,381,4,Diop,8
3502,0,2,27,1,1.1,381,40,0,0,4.7,10.8,2019-08-31T14:00:00Z,90,14,0,0,0,0,4,0,206335,0,2,35.0,8,-10713,7048,17761,45,True,0,4,381,12,Diop,6
3503,0,0,20,1,0.4,381,41,0,0,1.6,13.2,2019-09-16T19:00:00Z,90,2,0,0,0,0,5,0,222761,0,0,2.0,6,10183,23017,12834,45,False,0,5,381,18,Diop,6
3504,0,0,25,1,0.7,381,60,0,0,1.2,11.6,2019-09-22T13:00:00Z,90,12,0,0,0,0,6,0,240260,0,2,0.0,6,14305,24448,10143,45,True,0,6,381,24,Diop,0
3505,0,0,9,0,0.3,381,62,2,0,2.1,18.4,2019-09-28T14:00:00Z,90,3,0,0,0,0,7,0,356767,2,2,2.0,0,104500,119543,15043,45,False,1,7,381,24,Diop,1
3506,0,0,11,0,1.9,381,80,2,0,4.9,14.0,2019-10-05T16:30:00Z,90,7,0,0,0,0,8,0,362404,2,1,33.0,1,7590,24619,17029,45,True,0,8,381,25,Diop,0
3507,0,0,14,0,0.0,381,85,2,0,2.0,20.4,2019-10-19T11:30:00Z,90,8,0,0,0,0,9,0,349705,0,2,0.0,0,-12009,6720,18729,45,False,1,9,381,25,Diop,1
3508,0,0,10,0,0.6,381,100,1,0,1.8,13.0,2019-10-26T14:00:00Z,90,15,0,0,0,0,10,0,340443,1,1,4.0,1,-10503,5123,15626,45,True,1,10,381,26,Diop,0
3509,0,0,10,0,1.9,381,110,3,0,1.8,11.8,2019-11-02T15:00:00Z,90,13,0,0,0,0,11,0,327066,3,2,4.0,0,-13894,5591,19485,45,True,1,11,381,26,Diop,1
3510,0,0,18,0,0.1,381,111,3,0,2.1,21.2,2019-11-09T15:00:00Z,90,5,0,0,0,0,12,0,291928,0,3,0.0,1,-33838,818,34656,45,False,0,12,381,27,Diop,0
3511,0,0,-1,0,0.1,381,130,3,0,0.1,1.0,2019-11-23T12:30:00Z,63,17,0,0,0,0,13,0,260748,3,2,0.0,0,-32258,996,33254,45,True,1,13,381,27,Diop,0
3512,0,0,0,0,0.0,381,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,6,0,0,0,0,14,0,216413,1,0,0.0,0,-44196,60,44256,45,False,0,14,381,27,Diop,0
3513,0,0,0,0,0.0,381,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,20,0,0,0,0,15,0,210780,0,2,0.0,0,-7678,318,7996,45,False,0,15,381,27,Diop,0
3514,0,0,0,0,0.0,381,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,199845,3,1,0.0,0,-11098,304,11402,45,True,0,16,381,27,Diop,1
3515,0,0,4,0,0.0,381,169,0,0,0.4,4.0,2019-12-14T17:30:00Z,2,16,0,0,0,0,17,0,189696,1,0,0.0,1,-10259,584,10843,45,False,0,17,381,28,Diop,0
3516,0,0,15,0,24.3,476,2,1,0,5.8,23.4,2019-08-10T14:00:00Z,90,15,0,0,0,0,1,0,8568,1,1,10.0,2,0,0,0,50,True,0,1,476,2,Billing,0
3517,0,0,0,0,1.3,476,12,0,0,0.5,2.8,2019-08-17T14:00:00Z,45,2,0,0,0,0,2,0,11943,2,1,1.0,0,1144,2633,1489,50,False,1,2,476,2,Billing,2
3518,0,0,13,0,1.3,476,22,3,0,1.7,13.8,2019-08-25T13:00:00Z,90,11,0,0,0,0,3,0,10217,3,1,2.0,2,-1871,575,2446,50,True,0,3,476,4,Billing,1
3519,0,0,15,0,3.6,476,36,3,0,2.8,21.4,2019-08-31T14:00:00Z,90,9,0,0,0,0,4,0,10118,1,3,3.0,1,-546,964,1510,50,False,1,4,476,5,Billing,2
3520,0,0,11,0,12.2,476,42,1,0,7.2,22.0,2019-09-15T13:00:00Z,90,8,0,0,0,0,5,0,10154,1,3,38.0,2,-378,965,1343,50,True,0,5,476,7,Billing,5
3521,1,0,23,0,13.8,476,59,1,0,4.6,29.4,2019-09-20T19:00:00Z,90,16,0,0,0,0,6,0,10314,3,1,3.0,5,-51,804,855,50,False,0,6,476,12,Billing,2
3522,0,0,8,0,1.1,476,62,2,0,4.8,11.8,2019-09-28T14:00:00Z,88,19,0,0,0,0,7,0,12187,2,2,35.0,2,1426,2397,971,50,True,0,7,476,14,Billing,1
3523,0,0,12,0,1.5,476,71,1,0,2.7,22.0,2019-10-06T13:00:00Z,90,1,0,0,0,0,8,0,12128,0,1,3.0,1,-118,980,1098,50,False,1,8,476,15,Billing,3
3524,0,0,13,1,3.9,476,82,0,0,4.1,22.6,2019-10-19T14:00:00Z,90,14,0,0,0,0,9,0,12241,0,0,14.0,3,-77,883,960,50,True,0,9,476,18,Billing,2
3525,0,0,8,1,1.0,476,99,0,0,2.9,16.6,2019-10-26T14:00:00Z,90,18,0,0,0,0,10,0,12324,0,0,11.0,2,-3,579,582,50,False,1,10,476,20,Billing,3
3526,0,0,13,1,1.4,476,103,0,0,3.1,28.0,2019-11-02T12:30:00Z,90,12,0,0,0,0,11,0,11983,0,1,2.0,3,-430,547,977,50,True,0,11,476,23,Billing,2
3527,0,0,16,0,14.6,476,116,2,0,5.8,20.6,2019-11-09T15:00:00Z,90,13,0,0,0,0,12,0,12728,1,2,23.0,2,557,1179,622,50,False,0,12,476,25,Billing,0
3528,0,0,1,0,1.3,476,123,2,0,0.3,1.8,2019-11-23T15:00:00Z,45,20,0,0,0,0,13,0,13022,2,1,0.0,0,119,1108,989,50,True,1,13,476,25,Billing,0
3529,0,0,0,0,0.0,476,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,17,0,0,0,0,14,0,10833,2,3,0.0,0,-2064,30,2094,50,False,0,14,476,25,Billing,1
3530,0,0,9,0,6.4,476,148,1,0,5.3,27.6,2019-12-03T19:30:00Z,81,7,0,0,0,0,15,0,10611,0,1,19.0,1,-338,102,440,50,False,1,15,476,26,Billing,1
3531,0,0,8,0,0.5,476,152,3,0,1.7,16.4,2019-12-07T15:00:00Z,57,10,0,0,0,0,16,0,10309,3,0,0.0,1,-338,107,445,50,True,0,16,476,27,Billing,3
3532,0,0,11,1,2.1,476,163,0,0,2.0,15.8,2019-12-14T15:00:00Z,90,6,0,0,0,0,17,0,10085,1,0,2.0,3,-288,151,439,50,False,0,17,476,30,Billing,0
3533,0,0,3,0,1.4,501,2,0,0,0.9,3.4,2019-08-10T14:00:00Z,27,3,0,0,0,0,1,0,9589,1,1,4.0,1,0,0,0,60,False,0,1,501,1,McBurnie,1
3534,0,0,1,0,1.4,501,18,0,0,1.8,3.2,2019-08-18T13:00:00Z,34,7,0,0,0,0,2,0,9686,0,1,13.0,1,-1000,425,1425,60,True,0,2,501,2,McBurnie,6
3535,0,1,24,0,3.8,501,27,1,1,5.9,34.6,2019-08-24T14:00:00Z,36,9,0,0,0,0,3,0,8466,2,1,21.0,6,-1615,549,2164,60,True,0,3,501,8,McBurnie,1
3536,0,0,6,0,10.8,501,33,2,0,1.9,5.8,2019-08-31T14:00:00Z,62,6,0,0,0,0,4,0,9587,2,2,2.0,1,668,1894,1226,59,False,1,4,501,9,McBurnie,2
3537,0,0,9,1,12.1,501,47,0,0,2.7,6.6,2019-09-14T14:00:00Z,64,16,0,0,0,0,5,0,10697,1,0,8.0,2,834,2192,1358,59,True,0,5,501,11,McBurnie,2
3538,0,0,7,1,2.6,501,55,0,0,0.8,5.8,2019-09-21T14:00:00Z,83,8,0,0,0,0,6,0,9701,2,0,0.0,2,-954,632,1586,59,False,0,6,501,13,McBurnie,2
3539,0,0,2,0,1.7,501,68,1,0,5.0,6.2,2019-09-28T11:30:00Z,90,10,0,0,0,0,7,0,9107,1,0,42.0,2,-724,673,1397,59,True,0,7,501,15,McBurnie,1
3540,0,0,2,1,14.3,501,79,0,0,2.8,5.4,2019-10-05T14:00:00Z,61,18,0,0,0,0,8,0,10919,0,0,8.0,1,1499,2486,987,59,False,1,8,501,16,McBurnie,1
3541,0,0,0,0,0.5,501,88,0,0,0.5,0.0,2019-10-21T19:00:00Z,5,1,0,0,0,0,9,0,8779,0,1,6.0,1,-1988,224,2212,59,True,0,9,501,17,McBurnie,0
3542,0,0,0,0,0.0,501,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,19,0,0,0,0,10,0,8443,1,1,0.0,0,-457,386,843,58,False,0,10,501,17,McBurnie,1
3543,0,0,3,0,3.5,501,108,0,0,0.4,0.2,2019-11-02T15:00:00Z,15,5,0,0,0,0,11,0,8195,0,3,0.0,1,-331,655,986,58,True,0,11,501,18,McBurnie,0
3544,0,0,0,0,0.0,501,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,17,0,0,0,0,12,0,7654,1,1,0.0,0,-556,301,857,58,False,0,12,501,18,McBurnie,5
3545,0,0,27,0,0.2,501,128,3,1,5.5,38.2,2019-11-24T16:30:00Z,22,12,0,0,0,0,13,0,7392,3,3,17.0,5,-346,405,751,57,True,0,13,501,23,McBurnie,1
3546,0,0,6,0,1.3,501,140,0,0,2.0,11.6,2019-12-01T14:00:00Z,17,20,0,0,0,0,14,0,8976,1,1,7.0,1,1359,1807,448,57,False,0,14,501,24,McBurnie,2
3547,0,0,-2,0,2.5,501,145,2,0,5.0,5.6,2019-12-05T19:30:00Z,90,13,0,0,0,0,15,0,9151,2,0,42.0,2,188,804,616,57,True,0,15,501,26,McBurnie,1
3548,0,0,3,0,0.3,501,157,0,0,0.1,0.4,2019-12-08T14:00:00Z,7,14,0,0,0,0,16,0,9190,2,1,0.0,1,-17,662,679,57,False,0,16,501,27,McBurnie,1
3549,0,0,5,0,2.0,501,168,0,0,0.9,3.2,2019-12-14T15:00:00Z,29,2,0,0,0,0,17,0,9025,0,2,4.0,1,-256,672,928,57,True,0,17,501,28,McBurnie,0
3550,0,0,0,0,0.0,354,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,13634,3,0,0.0,0,0,0,0,45,True,0,1,354,0,Kabasele,0
3551,0,0,0,0,0.0,354,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,8,0,0,0,0,2,0,13492,0,1,0.0,0,-1858,227,2085,45,False,0,2,354,0,Kabasele,0
3552,0,0,0,0,0.0,354,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,19,0,0,0,0,3,0,12470,3,1,0.0,0,-1512,225,1737,44,True,0,3,354,0,Kabasele,2
3553,0,0,14,0,0.0,354,38,1,0,2.0,19.8,2019-08-31T14:00:00Z,90,13,0,0,0,0,4,0,11802,1,1,0.0,2,-1002,262,1264,44,False,0,4,354,2,Kabasele,1
3554,0,0,7,0,0.0,354,49,2,0,1.5,7.2,2019-09-15T15:30:00Z,90,1,0,0,0,0,5,0,11964,2,2,8.0,1,-244,577,821,44,True,0,5,354,3,Kabasele,0
3555,0,0,0,0,0.0,354,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,11,0,0,0,0,6,0,12018,0,8,0.0,0,-116,416,532,44,False,0,6,354,3,Kabasele,0
3556,0,0,0,0,0.0,354,70,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,20,0,0,0,0,7,0,11516,0,2,0.0,0,-606,148,754,44,False,0,7,354,3,Kabasele,7
3557,0,1,28,1,0.3,354,79,0,0,3.3,30.2,2019-10-05T14:00:00Z,90,15,0,0,0,0,8,0,11224,0,0,2.0,7,-419,200,619,43,True,0,8,354,10,Kabasele,2
3558,0,0,16,0,0.2,354,89,1,0,4.1,40.8,2019-10-19T14:00:00Z,90,17,0,0,0,0,9,0,11921,1,1,0.0,2,422,830,408,43,False,0,9,354,12,Kabasele,6
3559,0,0,23,1,0.6,354,99,0,0,2.5,24.2,2019-10-26T14:00:00Z,90,3,0,0,0,0,10,0,13004,0,0,0.0,6,817,1218,401,43,True,0,10,354,18,Kabasele,0
3560,0,0,10,0,0.8,354,109,2,0,1.5,14.0,2019-11-02T17:30:00Z,90,6,0,0,0,0,11,0,14119,2,1,0.0,0,919,1549,630,43,True,1,11,354,18,Kabasele,3
3561,0,0,13,1,0.4,354,117,0,0,1.1,10.8,2019-11-08T20:00:00Z,64,14,0,0,0,1,12,0,14579,2,0,0.0,3,260,990,730,43,False,0,12,354,21,Kabasele,0
3562,0,0,0,0,0.0,354,129,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,5,0,0,0,0,13,0,12591,3,0,0.0,0,-1802,103,1905,43,True,0,13,354,21,Kabasele,0
3563,0,0,0,0,0.0,354,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,16,0,0,0,0,14,0,12307,1,2,0.0,0,-397,321,718,43,False,0,14,354,21,Kabasele,0
3564,0,0,0,0,0.0,354,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,9,0,0,0,0,15,0,11795,0,2,0.0,0,-532,21,553,43,False,0,15,354,21,Kabasele,6
3565,0,0,21,1,0.3,354,159,0,0,2.3,15.0,2019-12-07T15:00:00Z,90,7,0,0,0,0,16,0,11613,0,0,8.0,6,-237,182,419,43,True,0,16,354,27,Kabasele,1
3566,0,0,20,0,0.0,354,166,2,0,2.9,28.8,2019-12-14T12:30:00Z,90,10,0,0,0,0,17,0,12026,0,2,0.0,1,252,578,326,43,False,0,17,354,28,Kabasele,0
3567,0,0,0,0,0.0,3,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,93903,1,0,0.0,0,0,0,0,55,False,0,1,3,0,Kolasinac,1
3568,0,0,2,0,0.3,3,11,0,0,0.3,2.2,2019-08-17T11:30:00Z,19,5,0,0,0,0,2,0,61787,1,2,0.0,1,-32126,416,32542,55,True,0,2,3,1,Kolasinac,0
3569,0,0,0,0,0.0,3,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,10,0,0,0,0,3,0,56477,1,3,0.0,0,-8597,1664,10261,54,False,0,3,3,1,Kolasinac,1
3570,0,0,15,0,34.1,3,31,2,0,6.4,17.0,2019-09-01T15:30:00Z,90,17,0,0,0,0,4,0,50556,2,2,13.0,1,-7106,1086,8192,54,True,0,4,3,2,Kolasinac,3
3571,1,0,21,0,23.6,3,49,2,0,5.3,29.6,2019-09-15T15:30:00Z,90,18,0,0,0,0,5,0,58382,2,2,0.0,3,5131,11065,5934,54,False,1,5,3,5,Kolasinac,1
3572,0,0,19,0,13.8,3,51,2,0,4.1,17.4,2019-09-22T15:30:00Z,90,2,0,0,0,0,6,0,60357,2,3,10.0,1,1091,6763,5672,54,True,0,6,3,6,Kolasinac,2
3573,0,0,11,0,2.3,3,67,1,0,1.5,13.0,2019-09-30T19:00:00Z,90,12,0,0,0,0,7,0,55687,1,1,0.0,2,-4785,2179,6964,54,False,0,7,3,8,Kolasinac,7
3574,0,1,25,1,2.0,3,71,0,0,1.0,8.4,2019-10-06T13:00:00Z,90,3,0,0,0,0,8,0,58669,0,1,0.0,7,1665,4804,3139,54,True,0,8,3,15,Kolasinac,1
3575,0,0,16,0,32.6,3,88,1,0,6.1,18.4,2019-10-21T19:00:00Z,90,15,0,0,0,0,9,0,65064,0,1,10.0,1,5097,8447,3350,54,False,1,9,3,16,Kolasinac,1
3576,0,0,2,0,0.7,3,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,15,7,0,0,0,0,10,0,65892,2,2,0.0,1,637,3685,3048,54,True,0,10,3,17,Kolasinac,1
3577,0,0,5,0,0.3,3,101,0,0,0.3,2.4,2019-11-02T15:00:00Z,3,20,0,0,0,0,11,0,59198,1,1,0.0,1,-6876,1603,8479,54,True,0,11,3,18,Kolasinac,1
3578,0,0,17,0,1.8,3,113,2,0,2.8,14.4,2019-11-09T17:30:00Z,90,9,0,0,0,0,12,0,54779,0,2,12.0,1,-4678,678,5356,54,False,0,12,3,19,Kolasinac,0
3579,0,0,0,0,0.0,3,121,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,16,0,0,0,0,13,0,51060,2,2,0.0,0,-4120,1124,5244,53,True,0,13,3,19,Kolasinac,1
3580,0,0,14,0,15.2,3,137,2,0,2.9,10.0,2019-12-01T14:00:00Z,90,14,0,0,0,0,14,0,46785,2,2,4.0,1,-4408,182,4590,53,False,0,14,3,20,Kolasinac,2
3581,0,0,18,0,6.5,3,141,1,0,2.1,12.2,2019-12-05T20:15:00Z,71,4,0,0,0,0,15,0,46794,2,1,2.0,2,-312,877,1189,53,True,0,15,3,22,Kolasinac,5
3582,1,0,26,0,15.7,3,160,1,0,4.5,27.6,2019-12-09T20:00:00Z,61,19,0,0,0,0,16,0,45816,3,1,2.0,5,-1087,575,1662,52,False,0,16,3,27,Kolasinac,0
3583,0,0,5,0,0.7,3,161,3,0,0.5,1.8,2019-12-15T16:30:00Z,39,11,0,0,0,0,17,0,45705,3,0,2.0,0,-344,1443,1787,52,True,0,17,3,27,Kolasinac,0
3584,0,0,3,0,0.1,407,5,0,0,0.3,3.0,2019-08-11T13:00:00Z,9,9,0,0,0,0,1,0,17166,0,0,0.0,1,0,0,0,45,False,0,1,407,1,Saïss,0
3585,0,0,0,0,0.0,407,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,12,0,0,0,0,2,0,18119,1,1,0.0,0,-1528,643,2171,45,True,0,2,407,1,Saïss,0
3586,0,0,0,0,0.0,407,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,5,0,0,0,0,3,0,17094,1,1,0.0,0,-1781,568,2349,45,True,0,3,407,1,Saïss,6
3587,0,0,12,0,0.2,407,35,2,1,10.6,40.0,2019-09-01T13:00:00Z,58,8,0,0,0,0,4,0,16624,2,3,66.0,6,-1107,675,1782,44,False,0,4,407,7,Saïss,2
3588,1,0,17,0,0.8,407,50,5,0,2.8,10.4,2019-09-14T14:00:00Z,90,6,0,0,0,0,5,0,25979,5,2,17.0,2,6766,11360,4594,44,True,1,5,407,9,Saïss,-1
3589,0,0,4,0,1.0,407,54,1,0,1.1,10.0,2019-09-22T13:00:00Z,72,7,0,0,0,1,6,0,33028,1,1,0.0,-1,6316,9105,2789,44,False,0,6,407,8,Saïss,6
3590,0,0,26,1,0.4,407,70,0,0,2.0,19.4,2019-09-28T14:00:00Z,90,18,0,0,0,0,7,0,31077,0,2,0.0,6,-1966,2378,4344,44,True,0,7,407,14,Saïss,1
3591,0,0,4,0,0.0,407,75,0,0,0.5,5.0,2019-10-06T13:00:00Z,12,11,0,0,0,0,8,0,33199,2,0,0.0,1,1483,3552,2069,44,False,0,8,407,15,Saïss,0
3592,0,0,0,0,0.0,407,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,16,0,0,0,0,9,0,29551,1,1,0.0,0,-3503,732,4235,44,True,0,9,407,15,Saïss,2
3593,0,1,20,0,26.0,407,96,1,0,6.5,37.4,2019-10-27T14:00:00Z,90,13,0,0,0,0,10,0,28615,1,1,2.0,2,-1206,751,1957,44,False,1,10,407,17,Saïss,1
